sample__uid,taxid,name,cn_name,rankcode,reads_accum,rpm,abd,amplicon_reads,dup_accum,cov_length,ref_length,coverage,rank,parent_ratio,labels
RTI-T05-H31-tNGS-Ts31-20250303,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,40,10.40392457,2.00425E-05,40,2,715,813,0.879458795,2,29.197,
RTI-T05-H31-tNGS-Ts31-20250303,1883,Streptomyces,链霉菌属,G,5,1.300490571,2.50531E-06,,1,,,,29/46,100,
RTI-T05-H31-tNGS-Ts31-20250303,1257026,Streptomyces barkulensis,Streptomyces barkulensis,S,5,1.300490571,2.50531E-06,5,1,60,314,0.191082803,1,100,
RTI-T05-H31-tNGS-Ts31-20250303,133925,Olsenella,欧尔森菌属,G,1,0.260098114,5.01061E-07,,0,,,,37/46,100,
RTI-T05-H31-tNGS-Ts31-20250303,1871033,Olsenella urininfantis,,S,1,0.260098114,5.01061E-07,0,0,0,125,0,1,100,
RTI-T05-H31-tNGS-Ts31-20250303,2129,Ureaplasma,脲原体属,G,7530,1958.5388,0.003772993,,7061,,,,6/46,100,
RTI-T05-H31-tNGS-Ts31-20250303,2130,Ureaplasma urealyticum,解脲脲原体,S,7529,1958.278702,0.003772492,7529,7061,97,97,1,1,99.987,
RTI-T05-H31-tNGS-Ts31-20250303,134821,Ureaplasma parvum,微小脲原体,S,1,0.260098114,5.01061E-07,0,0,0,194,0,2,0.013,"misclassified,hopping"
RTI-T05-H31-tNGS-Ts31-20250303,2895509,Metamycoplasma,副支原体,G,148,38.4945209,7.41571E-05,,57,,,,17/46,100,
RTI-T05-H31-tNGS-Ts31-20250303,2098,Metamycoplasma hominis,人型支原体,S,148,38.4945209,7.41571E-05,147,57,157,566,0.277385159,1,100,
RTI-T05-H31-tNGS-Ts31-20250303,10292,Herpesviridae,疱疹病毒科,F,779,202.616431,0.000390327,,559,,,,,100,
RTI-T05-H31-tNGS-Ts31-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,779,202.616431,0.000390327,,559,,,,,100,
RTI-T05-H31-tNGS-Ts31-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,779,202.616431,0.000390327,,559,,,,2月2日,100,
RTI-T05-H31-tNGS-Ts31-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,779,202.616431,0.000390327,779,559,159,1016,0.156496063,1,100,
RTI-T05-H31-tNGS-Ts31-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,1041230,270821.9595,0.521720264,,1012454,,,,1月2日,100,
RTI-T05-H31-tNGS-Ts31-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,5,1.300490571,2.50531E-06,,3,,,,3,0,hopping
RTI-T05-H31-tNGS-Ts31-20250303,10587,Human papillomavirus type 35,人乳头瘤病毒35型,S1,5,1.300490571,2.50531E-06,,3,,,,,100,
RTI-T05-H31-tNGS-Ts31-20250303,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,1025279,266673.1344,0.513727832,,997247,,,,1,98.468,
RTI-T05-H31-tNGS-Ts31-20250303,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,1021835,265777.3565,0.512002177,,994013,,,,,99.674,
RTI-T05-H31-tNGS-Ts31-20250303,129724,Human papillomavirus type 82,人乳头瘤病毒82型,S1,3340,868.7277015,0.001673545,,3166,,,,,0.326,
RTI-T05-H31-tNGS-Ts31-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,15946,4147.524529,0.007989927,,15204,,,,2,1.531,
RTI-T05-H31-tNGS-Ts31-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,15946,4147.524529,0.007989927,,15204,,,,,100,
RTI-T05-H2O-3-tNGS-A32-20250303,55193,Malassezia,马拉色菌属,G,4,4.648308945,5.41323E-05,,1,,,,1月1日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,76775,Malassezia restricta,限制马拉色菌,S,3,3.486231709,4.05992E-05,0,1,0,1296,0,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,543,Enterobacteriaceae,肠杆菌科,F,5,5.810386182,6.76654E-05,,0,,,,,100,
RTI-T05-H2O-3-tNGS-A32-20250303,561,Escherichia,埃希菌属,G,1,1.162077236,1.35331E-05,,0,,,,11月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,562,Escherichia coli,大肠埃希菌,S,1,1.162077236,1.35331E-05,1,0,49,323945,0.00015126,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,150,174.3115854,0.002029962,,31,,,,4月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,118,137.1251139,0.001596904,118,24,258,143184,0.001801877,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,469,Acinetobacter,不动杆菌属,G,172,199.8772846,0.00232769,,138,,,,3月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,374,Bradyrhizobium,慢生根瘤菌属,G,2,2.324154473,2.70662E-05,,0,,,,12月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,244734,Bradyrhizobium betae,,S,1,1.162077236,1.35331E-05,0,0,0,291,0,1,50,
RTI-T05-H2O-3-tNGS-A32-20250303,1404367,Bradyrhizobium symbiodeficiens,,S,1,1.162077236,1.35331E-05,1,0,50,492,0.101626016,1,50,
RTI-T05-H2O-3-tNGS-A32-20250303,13687,Sphingomonas,鞘氨醇单胞菌属,G,15,17.43115854,0.000202996,,0,,,,8月14日,60,
RTI-T05-H2O-3-tNGS-A32-20250303,1549858,Sphingomonas taxi,Sphingomonas taxi,S,4,4.648308945,5.41323E-05,4,0,67,549,0.122040073,1,44.444,
RTI-T05-H2O-3-tNGS-A32-20250303,165696,Novosphingobium,Novosphingobium,G,10,11.62077236,0.000135331,,0,,,,9月14日,40,
RTI-T05-H2O-3-tNGS-A32-20250303,1908523,Novosphingobium ovatum,,S,2,2.324154473,2.70662E-05,,0,,,,2,25,
RTI-T05-H2O-3-tNGS-A32-20250303,1908524,Novosphingobium umbonatum,,S,1,1.162077236,1.35331E-05,0,0,0,76,0,3,12.5,
RTI-T05-H2O-3-tNGS-A32-20250303,1955250,Novosphingobium endophyticum,,S,1,1.162077236,1.35331E-05,1,0,50,75,0.666666667,3,12.5,
RTI-T05-H2O-3-tNGS-A32-20250303,2202251,Novosphingobium meiothermophilum,Novosphingobium meiothermophilum,S,3,3.486231709,4.05992E-05,0,0,0,208,0,1,37.5,
RTI-T05-H2O-3-tNGS-A32-20250303,810,Chlamydia,衣原体属,G,436,506.665675,0.005900424,,244,,,,2月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,813,Chlamydia trachomatis,沙眼衣原体,S,436,506.665675,0.005900424,430,244,123,593,0.207419899,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,1283313,Alloprevotella,拟普雷沃菌属,G,1,1.162077236,1.35331E-05,,0,,,,13/14,100,
RTI-T05-H2O-3-tNGS-A32-20250303,76122,Alloprevotella tannerae,坦纳拟普雷沃菌,S,1,1.162077236,1.35331E-05,1,0,50,3360,0.014880952,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,1279,Staphylococcus,葡萄球菌属,G,1,1.162077236,1.35331E-05,,0,,,,13/14,100,
RTI-T05-H2O-3-tNGS-A32-20250303,29388,Staphylococcus capitis,头葡萄球菌,S,1,1.162077236,1.35331E-05,1,0,50,791,0.063211125,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,1301,Streptococcus,链球菌属,G,120,139.4492684,0.00162397,,5,,,,5月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,1302,Streptococcus gordonii,戈登链球菌,S,11,12.7828496,0.000148864,11,0,382,4968,0.07689211,4,13.75,
RTI-T05-H2O-3-tNGS-A32-20250303,1303,Streptococcus oralis,口腔链球菌,S,13,15.10700407,0.00017593,13,0,460,34413,0.013367042,3,16.25,
RTI-T05-H2O-3-tNGS-A32-20250303,1313,Streptococcus pneumoniae,肺炎链球菌,S,3,3.486231709,4.05992E-05,2,0,100,9430,0.010604454,6,3.75,misclassified
RTI-T05-H2O-3-tNGS-A32-20250303,28037,Streptococcus mitis,缓症链球菌,S,29,33.70023985,0.000392459,20,2,203,32879,0.006174154,1,36.25,
RTI-T05-H2O-3-tNGS-A32-20250303,257758,Streptococcus pseudopneumoniae,假肺炎链球菌,S,4,4.648308945,5.41323E-05,1,1,50,1327,0.037678975,5,5,misclassified
RTI-T05-H2O-3-tNGS-A32-20250303,1433513,Streptococcus gwangjuense,Streptococcus gwangjuense,S,20,23.24154473,0.000270662,20,1,235,4090,0.057457213,2,25,
RTI-T05-H2O-3-tNGS-A32-20250303,1578,Lactobacillus,乳杆菌属,G,17,19.75531302,0.000230062,,0,,,,7月14日,65.385,
RTI-T05-H2O-3-tNGS-A32-20250303,47770,Lactobacillus crispatus,卷曲乳杆菌,S,17,19.75531302,0.000230062,17,0,476,1057,0.450331126,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,46255,Weissella,魏斯氏菌属,G,9,10.45869513,0.000121798,,1,,,,10月14日,34.615,
RTI-T05-H2O-3-tNGS-A32-20250303,1583,Weissella confusa,混乱魏斯菌,S,9,10.45869513,0.000121798,9,1,184,1580,0.116455696,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,1912216,Cutibacterium,Cutibacterium,G,582,676.3289515,0.007876254,,55,,,,1月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,505,586.8490043,0.006834206,363,51,813,21927,0.037077576,1,90.179,
RTI-T05-H2O-3-tNGS-A32-20250303,33011,Cutibacterium granulosum,颗粒丙酸杆菌,S,51,59.26593905,0.000690187,49,3,667,1715,0.388921283,2,9.107,misclassified
RTI-T05-H2O-3-tNGS-A32-20250303,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,3,3.486231709,4.05992E-05,0,0,0,813,0,3,0.536,misclassified
RTI-T05-H2O-3-tNGS-A32-20250303,2559073,Cutibacterium modestum,Cutibacterium modestum,S,1,1.162077236,1.35331E-05,1,0,0,2835,0,4,0.179,misclassified
RTI-T05-H2O-3-tNGS-A32-20250303,2895509,Metamycoplasma,副支原体,G,91,105.7490285,0.00123151,,29,,,,6月14日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,2098,Metamycoplasma hominis,人型支原体,S,91,105.7490285,0.00123151,89,29,195,566,0.344522968,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10292,Herpesviridae,疱疹病毒科,F,809,940.1204842,0.010948263,,581,,,,,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10293,Alphaherpesvirinae,α疱疹病毒亚科,F1,242,281.2226912,0.003275006,,176,,,,,29.913,
RTI-T05-H2O-3-tNGS-A32-20250303,10294,Simplexvirus,单纯疱疹病毒属,G,242,281.2226912,0.003275006,,176,,,,3月4日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10298,Human alphaherpesvirus 1,人疱疹病毒1型,S1,242,281.2226912,0.003275006,242,176,132,135857,0.00097161,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,567,658.897793,0.007673257,,405,,,,,70.087,
RTI-T05-H2O-3-tNGS-A32-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,567,658.897793,0.007673257,,405,,,,2月4日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,567,658.897793,0.007673257,567,405,154,1016,0.151574803,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,70916,82409.86929,0.959712016,,68118,,,,1月4日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,3411,3963.845453,0.046161341,,2706,,,,3,4.81,
RTI-T05-H2O-3-tNGS-A32-20250303,10598,Human papillomavirus type 58,人乳头瘤病毒58型,S1,746,866.9096183,0.010095679,,539,,,,,21.877,
RTI-T05-H2O-3-tNGS-A32-20250303,333760,Human papillomavirus type 16,人乳头瘤病毒16型,S1,2664,3095.773758,0.036052129,,2167,,,,,78.123,
RTI-T05-H2O-3-tNGS-A32-20250303,337042,Alphapapillomavirus 7,甲型乳头瘤病毒7,S,9705,11277.95958,0.131338557,,9212,,,,2,13.685,
RTI-T05-H2O-3-tNGS-A32-20250303,10588,Human papillomavirus type 39,人乳头瘤病毒39型,S1,5,5.810386182,6.76654E-05,,0,,,,,0.052,
RTI-T05-H2O-3-tNGS-A32-20250303,45240,Human papillomavirus type 68,人乳头瘤病毒68型,S1,9700,11272.14919,0.131270892,,9212,,,,,99.948,
RTI-T05-H2O-3-tNGS-A32-20250303,338322,Human papillomavirus type 68a,,S2,12,13.94492684,0.000162397,,8,,,,,100,
RTI-T05-H2O-3-tNGS-A32-20250303,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,1595,1853.513192,0.021585265,,1386,,,,4,2.249,
RTI-T05-H2O-3-tNGS-A32-20250303,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,1594,1852.351115,0.021571732,,1386,,,,,99.937,
RTI-T05-H2O-3-tNGS-A32-20250303,129724,Human papillomavirus type 82,人乳头瘤病毒82型,S1,1,1.162077236,1.35331E-05,,0,,,,,0.063,hopping
RTI-T05-H2O-3-tNGS-A32-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,56205,65314.55107,0.760626852,,54814,,,,1,79.256,
RTI-T05-H2O-3-tNGS-A32-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,56205,65314.55107,0.760626852,,54814,,,,,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10241,Chordopoxvirinae,,F1,14,16.26908131,0.000189463,,0,,,,,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10278,Molluscipoxvirus,软疣痘病毒属,G,14,16.26908131,0.000189463,,0,,,,4月4日,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10279,Molluscum contagiosum virus,传染性软疣病毒,S,14,16.26908131,0.000189463,,0,,,,1,100,
RTI-T05-H2O-3-tNGS-A32-20250303,10281,Molluscum contagiosum virus subtype 2,,S1,2,2.324154473,2.70662E-05,,0,,,,,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,55193,Malassezia,马拉色菌属,G,1,5.340254303,3.66717E-05,,0,,,,1月1日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,76775,Malassezia restricta,限制马拉色菌,S,1,5.340254303,3.66717E-05,0,0,0,1296,0,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,15,80.10381454,0.000550075,,0,,,,1月5日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,12,64.08305163,0.00044006,12,0,243,143184,0.001697117,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,810,Chlamydia,衣原体属,G,1,5.340254303,3.66717E-05,,0,,,,3月5日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,813,Chlamydia trachomatis,沙眼衣原体,S,1,5.340254303,3.66717E-05,1,0,50,593,0.084317032,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1279,Staphylococcus,葡萄球菌属,G,1,5.340254303,3.66717E-05,,0,,,,3月5日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1292,Staphylococcus warneri,沃氏葡萄球菌,S,1,5.340254303,3.66717E-05,1,0,50,616,0.081168831,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1716,Corynebacterium,棒状杆菌属,G,1,5.340254303,3.66717E-05,,0,,,,3月5日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1979527,Corynebacterium kefirresidentii,Corynebacterium kefirresidentii,S,1,5.340254303,3.66717E-05,1,0,50,2626,0.019040366,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1912216,Cutibacterium,Cutibacterium,G,6,32.04152582,0.00022003,,0,,,,2月5日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,3,16.02076291,0.000110015,3,0,150,21927,0.006840881,1,50,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,3,16.02076291,0.000110015,1,0,50,813,0.061500615,1,50,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,12059,Enterovirus,肠道病毒属,G,1,5.340254303,3.66717E-05,,0,,,,3月3日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,147711,Rhinovirus A,鼻病毒A型,S,1,5.340254303,3.66717E-05,1,0,0,413,0,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,185892,Human rhinovirus A10,,S1,1,5.340254303,3.66717E-05,1,0,50,583,0.085763293,,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,10292,Herpesviridae,疱疹病毒科,F,169,902.5029772,0.006197514,,99,,,,,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,169,902.5029772,0.006197514,,99,,,,,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,10358,Cytomegalovirus,巨细胞病毒属,G,169,902.5029772,0.006197514,,99,,,,2月3日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,169,902.5029772,0.006197514,168,99,118,1016,0.116141732,1,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,27059,144501.9412,0.992298948,,24468,,,,1月3日,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,24029,128320.9706,0.881183762,,21670,,,,1,88.802,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,10598,Human papillomavirus type 58,人乳头瘤病毒58型,S1,4,21.36101721,0.000146687,,1,,,,,0.017,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,333760,Human papillomavirus type 16,人乳头瘤病毒16型,S1,24017,128256.8876,0.880743702,,21666,,,,,99.983,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,337042,Alphapapillomavirus 7,甲型乳头瘤病毒7,S,602,3214.83309,0.02207635,,534,,,,3,2.225,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,45240,Human papillomavirus type 68,人乳头瘤病毒68型,S1,602,3214.83309,0.02207635,,534,,,,,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,45,240.3114436,0.001650226,,26,,,,4,0.166,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,45,240.3114436,0.001650226,,26,,,,,100,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,2383,12725.826,0.08738861,,2238,,,,2,8.807,
RTI-T05-HPV16-plasmid-1-tNGS-A34-20250303,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,2383,12725.826,0.08738861,,2238,,,,,100,
RTI-T05-H71-tNGS-A23-20250303,5052,Aspergillus,曲霉属,G,5,4.874063936,1.50916E-05,,0,,,,1月2日,100,
RTI-T05-H71-tNGS-A23-20250303,2720871,Aspergillus subgen. Circumdati,曲霉环绕亚属,G1,1,0.974812787,3.01831E-06,,0,,,,,100,
RTI-T05-H71-tNGS-A23-20250303,16777204,Aspergillus Sect.terreus,土曲霉组曲霉,G2,1,0.974812787,3.01831E-06,,0,,,,,100,
RTI-T05-H71-tNGS-A23-20250303,33178,Aspergillus terreus,土曲霉,S,1,0.974812787,3.01831E-06,1,0,0,1892,0,1,100,
RTI-T05-H71-tNGS-A23-20250303,5543,Trichoderma,木霉属,G,2,1.949625574,6.03662E-06,,0,,,,2月2日,100,
RTI-T05-H71-tNGS-A23-20250303,5548,Trichoderma longibrachiatum,长柄木霉,S,2,1.949625574,6.03662E-06,0,0,0,320,0,1,100,
RTI-T05-H71-tNGS-A23-20250303,286,Pseudomonas,假单胞菌属,G,113,110.153845,0.000341069,,7,,,,6/47,100,
RTI-T05-H71-tNGS-A23-20250303,1931241,Pseudomonas phragmitis,,S,113,110.153845,0.000341069,113,7,742,885,0.838418079,1,100,
RTI-T05-H71-tNGS-A23-20250303,543,Enterobacteriaceae,肠杆菌科,F,9,8.773315085,2.71648E-05,,0,,,,,100,
RTI-T05-H71-tNGS-A23-20250303,561,Escherichia,埃希菌属,G,4,3.899251149,1.20732E-05,,0,,,,18/47,100,
RTI-T05-H71-tNGS-A23-20250303,562,Escherichia coli,大肠埃希菌,S,4,3.899251149,1.20732E-05,0,0,0,323945,0,1,100,
RTI-T05-H71-tNGS-A23-20250303,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,49,47.76582657,0.000147897,,6,,,,11/47,100,
RTI-T05-H71-tNGS-A23-20250303,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,35,34.11844755,0.000105641,35,4,255,143184,0.001780925,1,100,
RTI-T05-H71-tNGS-A23-20250303,724,Haemophilus,嗜血杆菌属,G,1,0.974812787,3.01831E-06,,0,,,,37/47,100,
RTI-T05-H71-tNGS-A23-20250303,727,Haemophilus influenzae,流感嗜血杆菌,S,1,0.974812787,3.01831E-06,1,0,50,12035,0.004154549,1,100,hopping
RTI-T05-H71-tNGS-A23-20250303,469,Acinetobacter,不动杆菌属,G,66,64.33764396,0.000199209,,3,,,,9/47,100,
RTI-T05-H71-tNGS-A23-20250303,40214,Acinetobacter johnsonii,约翰逊不动杆菌,S,66,64.33764396,0.000199209,62,3,708,1316,0.537993921,1,100,
RTI-T05-H71-tNGS-A23-20250303,374,Bradyrhizobium,慢生根瘤菌属,G,8,7.798502298,2.41465E-05,,1,,,,19/47,57.143,
RTI-T05-H71-tNGS-A23-20250303,1549949,Bradyrhizobium vignae,,S,1,0.974812787,3.01831E-06,0,0,0,412,0,1,50,
RTI-T05-H71-tNGS-A23-20250303,911,Nitrobacter,硝化杆菌属,G,1,0.974812787,3.01831E-06,,0,,,,37/47,7.143,
RTI-T05-H71-tNGS-A23-20250303,913,Nitrobacter winogradskyi,维氏硝化杆菌,S,1,0.974812787,3.01831E-06,,0,,,,1,100,
RTI-T05-H71-tNGS-A23-20250303,1033,Afipia,阿菲波菌属,G,5,4.874063936,1.50916E-05,,0,,,,22/47,35.714,
RTI-T05-H71-tNGS-A23-20250303,1035,Afipia felis,猫抓阿菲波菌,S,1,0.974812787,3.01831E-06,1,0,50,436,0.114678899,2,20,
RTI-T05-H71-tNGS-A23-20250303,56946,Afipia broomeae,布氏阿菲波菌,S,4,3.899251149,1.20732E-05,,0,,,,1,80,
RTI-T05-H71-tNGS-A23-20250303,357,Agrobacterium,土壤杆菌属,G,12,11.69775345,3.62197E-05,,0,,,,17/47,100,
RTI-T05-H71-tNGS-A23-20250303,358,Agrobacterium tumefaciens,根癌土壤杆菌,S,1,0.974812787,3.01831E-06,0,0,0,791,0,1,100,
RTI-T05-H71-tNGS-A23-20250303,28105,Sinorhizobium,Sinorhizobium,G,6,5.848876723,1.81099E-05,,0,,,,21/47,100,
RTI-T05-H71-tNGS-A23-20250303,382,Sinorhizobium meliloti,Sinorhizobium meliloti,S,6,5.848876723,1.81099E-05,,0,,,,1,100,
RTI-T05-H71-tNGS-A23-20250303,234,Brucella,布鲁氏菌属,G,606,590.736549,0.001829097,,154,,,,3/47,100,
RTI-T05-H71-tNGS-A23-20250303,16777802,Brucella nonbrucellosis,非致病布鲁氏菌,G1,605,589.7617363,0.001826079,,154,,,,,100,
RTI-T05-H71-tNGS-A23-20250303,529,Brucella anthropi(Ochrobactrum anthropi),人苍白杆菌,S,2,1.949625574,6.03662E-06,0,0,0,1229,0,2,0.893,"misclassified,hopping"
RTI-T05-H71-tNGS-A23-20250303,419475,Brucella pseudogrignonensis,拟格氏赭杆菌,S,193,188.1388679,0.000582534,143,43,383,1438,0.266342142,1,86.161,
RTI-T05-H71-tNGS-A23-20250303,407,Methylobacterium,甲基杆菌属,G,30,29.24438362,9.05494E-05,,11,,,,15/47,100,
RTI-T05-H71-tNGS-A23-20250303,31998,Methylobacterium radiotolerans,耐辐射甲基杆菌,S,1,0.974812787,3.01831E-06,0,0,0,2360,0,1,100,
RTI-T05-H71-tNGS-A23-20250303,414371,Aureimonas,橙单胞菌属,G,2,1.949625574,6.03662E-06,,0,,,,30/47,100,
RTI-T05-H71-tNGS-A23-20250303,370622,Aureimonas altamirensis,阿尔塔米拉橙单胞菌,S,1,0.974812787,3.01831E-06,0,0,0,234,0,1,50,
RTI-T05-H71-tNGS-A23-20250303,13687,Sphingomonas,鞘氨醇单胞菌属,G,84,81.88427413,0.000253538,,4,,,,7/47,56,
RTI-T05-H71-tNGS-A23-20250303,28213,Sphingomonas parapaucimobilis,Sphingomonas parapaucimobilis,S,1,0.974812787,3.01831E-06,,0,,,,5,2.222,misclassified
RTI-T05-H71-tNGS-A23-20250303,40681,Sphingomonas asaccharolytica,Sphingomonas asaccharolytica,S,4,3.899251149,1.20732E-05,,1,,,,2,8.889,misclassified
RTI-T05-H71-tNGS-A23-20250303,152682,Sphingomonas melonis,瓜类鞘氨醇单胞菌,S,5,4.874063936,1.50916E-05,0,0,0,1794,0,1,11.111,
RTI-T05-H71-tNGS-A23-20250303,185951,Sphingomonas aerolata,Sphingomonas aerolata,S,1,0.974812787,3.01831E-06,1,0,50,361,0.138504155,5,2.222,misclassified
RTI-T05-H71-tNGS-A23-20250303,237612,Sphingomonas panni,,S,3,2.924438362,9.05494E-06,3,0,56,290,0.193103448,3,6.667,misclassified
RTI-T05-H71-tNGS-A23-20250303,634430,Sphingomonas rubra,Sphingomonas rubra,S,1,0.974812787,3.01831E-06,0,0,0,347,0,5,2.222,misclassified
RTI-T05-H71-tNGS-A23-20250303,1166340,Sphingomonas gellani,,S,3,2.924438362,9.05494E-06,3,0,101,428,0.235981308,3,6.667,misclassified
RTI-T05-H71-tNGS-A23-20250303,1259676,Sphingomonas psychrolutea,,S,1,0.974812787,3.01831E-06,,0,,,,5,2.222,misclassified
RTI-T05-H71-tNGS-A23-20250303,1560345,Sphingomonas panacis,,S,1,0.974812787,3.01831E-06,1,0,50,536,0.093283582,5,2.222,misclassified
RTI-T05-H71-tNGS-A23-20250303,2175090,Sphingomonas pokkalii,,S,1,0.974812787,3.01831E-06,1,0,48,707,0.067892504,5,2.222,misclassified
RTI-T05-H71-tNGS-A23-20250303,165696,Novosphingobium,Novosphingobium,G,4,3.899251149,1.20732E-05,,0,,,,26/47,2.667,
RTI-T05-H71-tNGS-A23-20250303,1391222,Novosphingobium fluoreni,,S,4,3.899251149,1.20732E-05,4,0,57,105,0.542857143,1,100,
RTI-T05-H71-tNGS-A23-20250303,41275,Brevundimonas,短波单胞菌属,G,52,50.69026493,0.000156952,,2,,,,10/47,100,
RTI-T05-H71-tNGS-A23-20250303,172043,Brevundimonas nasdae,Brevundimonas nasdae,S,1,0.974812787,3.01831E-06,1,0,50,754,0.066312997,3,11.111,
