sample__uid,taxid,name,cn_name,rankcode,reads_accum,rpm,abd,amplicon_reads,dup_accum,cov_length,ref_length,coverage,rank,parent_ratio,labels
RTI-T04-H56-tNGS-Ts08-20250225,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,565,596.4225205,0.015934345,,242,,,,7/41,98.432,
RTI-T04-H56-tNGS-Ts08-20250225,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,423,446.5251791,0.011929607,,171,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,83618,Pseudoxanthomonas,Pseudoxanthomonas,G,6,6.333690483,0.000169214,,0,,,,18/41,1.045,
RTI-T04-H56-tNGS-Ts08-20250225,2137479,Pseudoxanthomonas composti,,S,4,4.222460322,0.00011281,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,141948,Thermomonas,Thermomonas,G,3,3.166845242,8.46071E-05,,2,,,,26/41,0.523,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,213588,Thermomonas hydrothermalis,Thermomonas hydrothermalis,S,3,3.166845242,8.46071E-05,,2,,,,1,100,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,374,Bradyrhizobium,慢生根瘤菌属,G,5,5.278075403,0.000141012,,0,,,,19/41,55.556,
RTI-T04-H56-tNGS-Ts08-20250225,44255,Bradyrhizobium oligotrophicum,Bradyrhizobium oligotrophicum,S,2,2.111230161,5.64048E-05,,0,,,,1,50,
RTI-T04-H56-tNGS-Ts08-20250225,244734,Bradyrhizobium betae,,S,1,1.055615081,2.82024E-05,,0,,,,2,25,
RTI-T04-H56-tNGS-Ts08-20250225,1073,Rhodopseudomonas,Rhodopseudomonas,G,4,4.222460322,0.00011281,,0,,,,22/41,44.444,
RTI-T04-H56-tNGS-Ts08-20250225,1076,Rhodopseudomonas palustris,Rhodopseudomonas palustris,S,1,1.055615081,2.82024E-05,,0,,,,1,25,
RTI-T04-H56-tNGS-Ts08-20250225,31988,Aminobacter,Aminobacter,G,2,2.111230161,5.64048E-05,,0,,,,29/41,20,
RTI-T04-H56-tNGS-Ts08-20250225,68287,Mesorhizobium,中慢生根瘤菌属,G,8,8.444920644,0.000225619,,5,,,,17/41,80,
RTI-T04-H56-tNGS-Ts08-20250225,357,Agrobacterium,土壤杆菌属,G,742,783.2663897,0.020926166,,243,,,,6/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,358,Agrobacterium tumefaciens,根癌土壤杆菌,S,24,25.33476193,0.000676857,,7,,,,1,100,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,234,Brucella,布鲁氏菌属,G,5311,5606.371693,0.149782842,,3366,,,,1/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,16777802,Brucella nonbrucellosis,非致病布鲁氏菌,G1,5311,5606.371693,0.149782842,,3366,,,,,100,
RTI-T04-H56-tNGS-Ts08-20250225,529,Brucella anthropi(Ochrobactrum anthropi),人苍白杆菌,S,5,5.278075403,0.000141012,,1,,,,2,0.252,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,94625,Brucella intermedia,中间苍白杆菌（中间布鲁氏菌）,S,1,1.055615081,2.82024E-05,,0,,,,3,0.05,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,419475,Brucella pseudogrignonensis,拟格氏赭杆菌,S,1830,1931.775597,0.051610356,,1015,,,,1,92.052,
RTI-T04-H56-tNGS-Ts08-20250225,407,Methylobacterium,甲基杆菌属,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,46913,Devosia,Devosia,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,265,Paracoccus,副球菌属,G,2,2.111230161,5.64048E-05,,0,,,,29/41,66.667,
RTI-T04-H56-tNGS-Ts08-20250225,295418,Rubellimicrobium,Rubellimicrobium,G,1,1.055615081,2.82024E-05,,0,,,,32/41,25,
RTI-T04-H56-tNGS-Ts08-20250225,653686,Wenxinia,Wenxinia,G,3,3.166845242,8.46071E-05,,0,,,,26/41,75,
RTI-T04-H56-tNGS-Ts08-20250225,390641,Wenxinia marina,Wenxinia marina,S,3,3.166845242,8.46071E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,13687,Sphingomonas,鞘氨醇单胞菌属,G,1266,1336.408692,0.035704213,,688,,,,3/41,92.952,
RTI-T04-H56-tNGS-Ts08-20250225,28213,Sphingomonas parapaucimobilis,Sphingomonas parapaucimobilis,S,33,34.83529766,0.000930679,,25,,,,5,4.354,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,40681,Sphingomonas asaccharolytica,Sphingomonas asaccharolytica,S,114,120.3401192,0.003215071,,73,,,,1,15.04,
RTI-T04-H56-tNGS-Ts08-20250225,93064,Sphingomonas koreensis,韩国鞘氨醇单胞菌,S,9,9.500535725,0.000253821,,2,,,,9,1.187,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,152682,Sphingomonas melonis,瓜类鞘氨醇单胞菌,S,1,1.055615081,2.82024E-05,,0,,,,13,0.132,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,185949,Sphingomonas aurantiaca,,S,1,1.055615081,2.82024E-05,,0,,,,13,0.132,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,185951,Sphingomonas aerolata,Sphingomonas aerolata,S,1,1.055615081,2.82024E-05,,0,,,,13,0.132,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,237611,Sphingomonas abaci,,S,3,3.166845242,8.46071E-05,,1,,,,12,0.396,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,237612,Sphingomonas panni,,S,41,43.2802183,0.001156298,,20,,,,3,5.409,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1166340,Sphingomonas gellani,,S,47,49.61390878,0.001325512,,26,,,,2,6.201,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1549858,Sphingomonas taxi,Sphingomonas taxi,S,21,22.16791669,0.00059225,,6,,,,8,2.77,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1560345,Sphingomonas panacis,,S,27,28.50160717,0.000761464,,14,,,,6,3.562,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1609977,Sphingomonas hengshuiensis,,S,4,4.222460322,0.00011281,,0,,,,11,0.528,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1697973,Sphingomonas crusticola,,S,23,24.27914685,0.000648655,,17,,,,7,3.034,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1813879,Sphingomonas panacisoli,,S,9,9.500535725,0.000253821,,3,,,,9,1.187,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1848973,Sphingomonas colocasiae,,S,34,35.89091274,0.000958881,,26,,,,4,4.485,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1915074,Sphingomonas jeddahensis,,S,1,1.055615081,2.82024E-05,,0,,,,13,0.132,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,2283317,Sphingomonas aracearum,,S,1,1.055615081,2.82024E-05,,0,,,,13,0.132,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,150203,Blastomonas,芽单胞菌属,G,4,4.222460322,0.00011281,,1,,,,22/41,0.294,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,34015,Blastomonas natatoria,泳池芽单胞菌,S,4,4.222460322,0.00011281,,1,,,,1,100,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,165695,Sphingobium,Sphingobium,G,3,3.166845242,8.46071E-05,,0,,,,26/41,0.22,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1082345,Sphingobium boeckii,,S,1,1.055615081,2.82024E-05,,0,,,,1,100,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,165696,Novosphingobium,Novosphingobium,G,50,52.78075403,0.001410119,,22,,,,14/41,3.671,
RTI-T04-H56-tNGS-Ts08-20250225,1391222,Novosphingobium fluoreni,,S,41,43.2802183,0.001156298,,20,,,,1,97.619,
RTI-T04-H56-tNGS-Ts08-20250225,165697,Sphingopyxis,Sphingopyxis,G,31,32.7240675,0.000874274,,13,,,,15/41,2.276,
RTI-T04-H56-tNGS-Ts08-20250225,33050,Sphingopyxis macrogoltabida,,S,2,2.111230161,5.64048E-05,,0,,,,2,6.452,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,2484145,Sphingopyxis microcysteis,,S,29,30.61283733,0.000817869,,13,,,,1,93.548,
RTI-T04-H56-tNGS-Ts08-20250225,1234545,Parasphingopyxis,Parasphingopyxis,G,4,4.222460322,0.00011281,,1,,,,22/41,0.294,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,75,Caulobacter,Caulobacter,G,22,23.22353177,0.000620452,,0,,,,16/41,91.667,
RTI-T04-H56-tNGS-Ts08-20250225,88688,Caulobacter segnis,Caulobacter segnis,S,10,10.55615081,0.000282024,,0,,,,1,47.619,
RTI-T04-H56-tNGS-Ts08-20250225,155892,Caulobacter vibrioides,Caulobacter vibrioides,S,7,7.389305564,0.000197417,,0,,,,2,33.333,
RTI-T04-H56-tNGS-Ts08-20250225,2055137,Caulobacter zeae,,S,3,3.166845242,8.46071E-05,,0,,,,3,14.286,
RTI-T04-H56-tNGS-Ts08-20250225,2172650,Caulobacter radicis,,S,1,1.055615081,2.82024E-05,,0,,,,4,4.762,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,41275,Brevundimonas,短波单胞菌属,G,2,2.111230161,5.64048E-05,,0,,,,29/41,8.333,
RTI-T04-H56-tNGS-Ts08-20250225,74329,Brevundimonas mediterranea,Brevundimonas mediterranea,S,2,2.111230161,5.64048E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,963,Herbaspirillum,草螺菌属,G,115,121.3957343,0.003243274,,2,,,,11/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,92645,Herbaspirillum frisingense,Herbaspirillum frisingense,S,1,1.055615081,2.82024E-05,,0,,,,2,0.971,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,863372,Herbaspirillum huttiense,哈特草螺菌,S,102,107.6727382,0.002876643,,2,,,,1,99.029,
RTI-T04-H56-tNGS-Ts08-20250225,12916,Acidovorax,食酸菌属,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,80878,Acidovorax temperans,温和食酸菌,S,1,1.055615081,2.82024E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,48736,Ralstonia,罗尔斯顿菌属,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,329,Ralstonia pickettii,皮氏罗尔斯顿菌,S,1,1.055615081,2.82024E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,848,Fusobacterium,梭杆菌属,G,4,4.222460322,0.00011281,,0,,,,22/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,851,Fusobacterium nucleatum,具核梭杆菌,S,3,3.166845242,8.46071E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,33973,Acidobacterium,Acidobacterium,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,33075,Acidobacterium capsulatum,Acidobacterium capsulatum,S,1,1.055615081,2.82024E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,2974257,Hoylesella,Hoylesella,G,129,136.1743454,0.003638107,,22,,,,10/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,425941,Hoylesella nanceiensis,南锡普雷沃菌,S,129,136.1743454,0.003638107,,22,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,1279,Staphylococcus,葡萄球菌属,G,280,295.5722225,0.007896666,,47,,,,9/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1282,Staphylococcus epidermidis,表皮葡萄球菌,S,280,295.5722225,0.007896666,,47,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,175304,Lentibacillus,Lentibacillus,G,1,1.055615081,2.82024E-05,,0,,,,32/41,50,
RTI-T04-H56-tNGS-Ts08-20250225,1472767,Lentibacillus amyloliquefaciens,,S,1,1.055615081,2.82024E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,648800,Solibacillus,Solibacillus,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1748298,Solibacillus kalamii,,S,1,1.055615081,2.82024E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,1301,Streptococcus,链球菌属,G,395,416.9679568,0.01113994,,72,,,,8/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1302,Streptococcus gordonii,戈登链球菌,S,1,1.055615081,2.82024E-05,,0,,,,5,0.36,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1305,Streptococcus sanguinis,血链球菌,S,58,61.22567467,0.001635738,,2,,,,2,20.863,
RTI-T04-H56-tNGS-Ts08-20250225,28037,Streptococcus mitis,缓症链球菌,S,184,194.2331748,0.005189238,,40,,,,1,66.187,
RTI-T04-H56-tNGS-Ts08-20250225,257758,Streptococcus pseudopneumoniae,假肺炎链球菌,S,6,6.333690483,0.000169214,,2,,,,4,2.158,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1433513,Streptococcus gwangjuense,Streptococcus gwangjuense,S,29,30.61283733,0.000817869,,6,,,,3,10.432,
RTI-T04-H56-tNGS-Ts08-20250225,29465,Veillonella,韦荣球菌属,G,115,121.3957343,0.003243274,,9,,,,11/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,29466,Veillonella parvula,小韦荣球菌,S,112,118.228889,0.003158667,,9,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,1716,Corynebacterium,棒状杆菌属,G,797,841.3252192,0.022477297,,125,,,,4/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1705,Corynebacterium stationis,固态棒杆菌,S,1,1.055615081,2.82024E-05,,0,,,,4,0.202,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,38304,Corynebacterium tuberculostearicum,结核硬脂酸棒状杆菌,S,58,61.22567467,0.001635738,,17,,,,2,11.741,
RTI-T04-H56-tNGS-Ts08-20250225,160386,Corynebacterium casei,干酪棒状杆菌,S,1,1.055615081,2.82024E-05,,0,,,,4,0.202,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1652495,Corynebacterium crudilactis,,S,4,4.222460322,0.00011281,,0,,,,3,0.81,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,1979527,Corynebacterium kefirresidentii,Corynebacterium kefirresidentii,S,176,185.7882542,0.004963619,,30,,,,1,35.628,
RTI-T04-H56-tNGS-Ts08-20250225,1762,Mycobacteriaceae,分枝杆菌科,F,69,72.83744056,0.001945964,,31,,,,,7.913,
RTI-T04-H56-tNGS-Ts08-20250225,1866885,Mycolicibacterium,分枝菌酸杆形菌属（分枝杆菌属）,G,62,65.44813499,0.001748548,,30,,,,13/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1794,Mycolicibacterium gadium,加地斯分枝菌酸杆形菌（加地斯分枝杆菌）,S,25,26.39037701,0.00070506,,19,,,,1,65.789,
RTI-T04-H56-tNGS-Ts08-20250225,28047,Mycolicibacterium confluentis,科布伦茨分枝菌酸杆形菌（科布伦茨分枝杆菌）,S,1,1.055615081,2.82024E-05,,0,,,,4,2.632,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,36811,Mycolicibacterium agri,田野分枝菌酸杆形菌（田野分枝杆菌）,S,2,2.111230161,5.64048E-05,,0,,,,,5.263,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,39691,Mycolicibacterium moriokaense,盛冈分枝菌酸杆形菌（盛冈分枝杆菌）,S,1,1.055615081,2.82024E-05,,0,,,,4,2.632,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,75922,Mycolicibacterium tusciae,托斯卡纳分枝菌酸杆形菌（托斯卡纳分枝杆菌）,S,3,3.166845242,8.46071E-05,,1,,,,2,7.895,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,212765,Mycolicibacterium madagascariense,马达加斯加分枝菌酸杆形菌（马达加斯加分枝杆菌）,S,2,2.111230161,5.64048E-05,,0,,,,3,5.263,misclassified
RTI-T04-H56-tNGS-Ts08-20250225,370526,Mycolicibacterium rutilum,铁锈色分枝菌酸杆形菌（铁锈色分枝杆菌）,S,4,4.222460322,0.00011281,,0,,,,,10.526,
RTI-T04-H56-tNGS-Ts08-20250225,1817,Nocardia,诺卡菌属,G,5,5.278075403,0.000141012,,3,,,,19/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,37914,Dietzia,迪茨菌属,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1912216,Cutibacterium,Cutibacterium,G,1358,1433.525279,0.038298832,,224,,,,2/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1747,Cutibacterium acnes,痤疮丙酸杆菌,S,813,858.2150605,0.022928535,,142,,,,1,60.178,
RTI-T04-H56-tNGS-Ts08-20250225,33011,Cutibacterium granulosum,颗粒丙酸杆菌,S,148,156.2310319,0.004173952,,9,,,,3,10.955,
RTI-T04-H56-tNGS-Ts08-20250225,1574624,Cutibacterium namnetense,Cutibacterium namnetense,S,390,411.6898814,0.010998928,,71,,,,2,28.868,
RTI-T04-H56-tNGS-Ts08-20250225,1883,Streptomyces,链霉菌属,G,1,1.055615081,2.82024E-05,,0,,,,32/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,1257026,Streptomyces barkulensis,Streptomyces barkulensis,S,1,1.055615081,2.82024E-05,,0,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,207599,Solirubrobacter,Solirubrobacter,G,5,5.278075403,0.000141012,,0,,,,19/41,100,
RTI-T04-H56-tNGS-Ts08-20250225,10292,Herpesviridae,疱疹病毒科,F,2237,2361.410935,0.063088725,,1962,,,,,100,
RTI-T04-H56-tNGS-Ts08-20250225,10357,Betaherpesvirinae,β疱疹病毒亚科,F1,2237,2361.410935,0.063088725,,1962,,,,,100,
RTI-T04-H56-tNGS-Ts08-20250225,10358,Cytomegalovirus,巨细胞病毒属,G,2237,2361.410935,0.063088725,,1962,,,,2/2,100,
RTI-T04-H56-tNGS-Ts08-20250225,10359,Human betaherpesvirus 5 (cytomegalovirus),人疱疹病毒5型(巨细胞病毒),S1,2237,2361.410935,0.063088725,,1962,,,,1,100,
RTI-T04-H56-tNGS-Ts08-20250225,333750,Alphapapillomavirus,甲型乳头瘤病毒属,G,17464,18435.26177,0.492526369,,16370,,,,1/2,100,
RTI-T04-H56-tNGS-Ts08-20250225,337041,Alphapapillomavirus 9,甲型乳头瘤病毒9,S,12334,13019.9564,0.347848158,,11548,,,,1,70.625,
RTI-T04-H56-tNGS-Ts08-20250225,10598,Human papillomavirus type 58,人乳头瘤病毒58型,S1,12334,13019.9564,0.347848158,,11548,,,,,100,
RTI-T04-H56-tNGS-Ts08-20250225,337044,Alphapapillomavirus 5,甲型乳头瘤病毒5,S,167,176.2877184,0.004709798,,125,,,,3,0.956,
RTI-T04-H56-tNGS-Ts08-20250225,10595,Human papillomavirus type 51,人乳头瘤病毒51型,S1,166,175.2321034,0.004681595,,125,,,,,99.401,
RTI-T04-H56-tNGS-Ts08-20250225,129724,Human papillomavirus type 82,人乳头瘤病毒82型,S1,1,1.055615081,2.82024E-05,,0,,,,,0.599,
RTI-T04-H56-tNGS-Ts08-20250225,337050,Alphapapillomavirus 6,甲型乳头瘤病毒6,S,4963,5239.017645,0.139968413,,4697,,,,2,28.418,
RTI-T04-H56-tNGS-Ts08-20250225,333765,Human papillomavirus type 53,人乳头瘤病毒53型,S1,4963,5239.017645,0.139968413,,4697,,,,,100,
MT-11-A24D24190122L-tNGS-C02-20250225,55193,Malassezia,马拉色菌属,G,1,0.085548907,7.90172E-07,,0,,,,1/1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,76775,Malassezia restricta,限制马拉色菌,S,1,0.085548907,7.90172E-07,,0,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,286,Pseudomonas,假单胞菌属,G,7812,668.308065,0.00617282,,6632,,,,11/100,100,
MT-11-A24D24190122L-tNGS-C02-20250225,380021,Pseudomonas protegens,Pseudomonas protegens,S,2,0.171097815,1.58034E-06,,0,,,,7,100,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,136843,Pseudomonas fluorescens group,荧光假单胞菌复合群,G1,4109,351.5204607,0.003246815,,3497,,,,,80.648,
MT-11-A24D24190122L-tNGS-C02-20250225,294,Pseudomonas fluorescens,荧光假单胞菌,S,85,7.271657134,6.71646E-05,,63,,,,5,3.182,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,298,Pseudomonas marginalis,Pseudomonas marginalis,S,4,0.34219563,3.16069E-06,,1,,,,6,0.15,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,47883,Pseudomonas synxantha,类黄假单胞菌,S,338,28.91553072,0.000267078,,282,,,,3,12.654,
MT-11-A24D24190122L-tNGS-C02-20250225,76761,Pseudomonas veronii,Pseudomonas veronii,S,2242,191.8006505,0.001771565,,1910,,,,1,83.939,
MT-11-A24D24190122L-tNGS-C02-20250225,129817,Pseudomonas brenneri,,S,1,0.085548907,7.90172E-07,,0,,,,8,0.037,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,169669,Pseudomonas extremorientalis,Pseudomonas extremorientalis,S,1,0.085548907,7.90172E-07,,0,,,,8,0.037,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,317,Pseudomonas syringae,Pseudomonas syringae,S,1,0.085548907,7.90172E-07,,0,,,,8,100,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,191390,Pseudomonas palleroniana,,S,793,67.84028361,0.000626606,,650,,,,2,15.564,
MT-11-A24D24190122L-tNGS-C02-20250225,219572,Pseudomonas antarctica,南极假单胞菌,S,116,9.923673265,9.16599E-05,,106,,,,4,2.277,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1931241,Pseudomonas phragmitis,,S,1,0.085548907,7.90172E-07,,0,,,,8,0.02,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,543,Enterobacteriaceae,肠杆菌科,F,48,4.106347558,3.79282E-05,,0,,,,,97.959,
MT-11-A24D24190122L-tNGS-C02-20250225,561,Escherichia,埃希菌属,G,6,0.513293445,4.74103E-06,,0,,,,41/100,100,
MT-11-A24D24190122L-tNGS-C02-20250225,562,Escherichia coli,大肠埃希菌,S,5,0.427744537,3.95086E-06,,0,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,34037,Rahnella,拉恩菌属,G,1,0.085548907,7.90172E-07,,0,,,,82/100,100,
MT-11-A24D24190122L-tNGS-C02-20250225,58169,Rahnella inusitata,Rahnella inusitata,S,1,0.085548907,7.90172E-07,,0,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,338,Xanthomonas,黄单胞菌属,G,75,6.416168059,5.92629E-05,,63,,,,37/100,17.483,
MT-11-A24D24190122L-tNGS-C02-20250225,343,Xanthomonas translucens,Xanthomonas translucens,S,61,5.218483355,4.82005E-05,,58,,,,1,85.915,
MT-11-A24D24190122L-tNGS-C02-20250225,56458,Xanthomonas sacchari,Xanthomonas sacchari,S,10,0.855489075,7.90172E-06,,4,,,,2,14.085,
MT-11-A24D24190122L-tNGS-C02-20250225,40323,Stenotrophomonas,寡养（窄食）单胞菌属,G,163,13.94447192,0.000128798,,124,,,,31/100,37.995,
MT-11-A24D24190122L-tNGS-C02-20250225,40324,Stenotrophomonas maltophilia,嗜麦芽窄食单胞菌,S,1,0.085548907,7.90172E-07,,0,,,,1,100,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,141948,Thermomonas,Thermomonas,G,191,16.33984132,0.000150923,,162,,,,27/100,44.522,
MT-11-A24D24190122L-tNGS-C02-20250225,2202149,Thermomonas aquatica,,S,191,16.33984132,0.000150923,,162,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,2717,Cardiobacterium,心杆菌属,G,1,0.085548907,7.90172E-07,,0,,,,82/100,100,
MT-11-A24D24190122L-tNGS-C02-20250225,2718,Cardiobacterium hominis,人心杆菌,S,1,0.085548907,7.90172E-07,,0,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,724,Haemophilus,嗜血杆菌属,G,2,0.171097815,1.58034E-06,,0,,,,70/100,16.667,
MT-11-A24D24190122L-tNGS-C02-20250225,729,Haemophilus parainfluenzae,副流感嗜血杆菌,S,2,0.171097815,1.58034E-06,,0,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,416916,Aggregatibacter,凝聚杆菌属,G,10,0.855489075,7.90172E-06,,0,,,,50/100,83.333,
MT-11-A24D24190122L-tNGS-C02-20250225,732,Aggregatibacter aphrophilus,嗜沫凝聚杆菌,S,3,0.256646722,2.37051E-06,,0,,,,2,37.5,
MT-11-A24D24190122L-tNGS-C02-20250225,739,Aggregatibacter segnis,惰性凝聚杆菌,S,5,0.427744537,3.95086E-06,,0,,,,1,62.5,
MT-11-A24D24190122L-tNGS-C02-20250225,469,Acinetobacter,不动杆菌属,G,1,0.085548907,7.90172E-07,,0,,,,82/100,100,
MT-11-A24D24190122L-tNGS-C02-20250225,909768,Acinetobacter calcoaceticus/baumannii complex,醋酸钙-鲍曼不动杆菌复合群,G1,1,0.085548907,7.90172E-07,,0,,,,,100,
MT-11-A24D24190122L-tNGS-C02-20250225,470,Acinetobacter baumannii,鲍曼不动杆菌,S,1,0.085548907,7.90172E-07,,0,,,,1,100,
MT-11-A24D24190122L-tNGS-C02-20250225,374,Bradyrhizobium,慢生根瘤菌属,G,1242,106.2517431,0.000981393,,608,,,,19/100,99.519,
MT-11-A24D24190122L-tNGS-C02-20250225,29448,Bradyrhizobium elkanii,Bradyrhizobium elkanii,S,9,0.769940167,7.11154E-06,,5,,,,6,1.454,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,255045,Bradyrhizobium canariense,加拿大慢生根瘤菌,S,98,8.383792931,7.74368E-05,,52,,,,1,15.832,
MT-11-A24D24190122L-tNGS-C02-20250225,280333,Bradyrhizobium pachyrhizi,Bradyrhizobium pachyrhizi,S,27,2.309820501,2.13346E-05,,12,,,,4,4.362,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1355477,Bradyrhizobium diazoefficiens,Bradyrhizobium diazoefficiens,S,13,1.112135797,1.02722E-05,,5,,,,5,2.1,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1404864,Bradyrhizobium cosmicum,,S,2,0.171097815,1.58034E-06,,0,,,,8,0.323,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1571202,Bradyrhizobium altum,,S,6,0.513293445,4.74103E-06,,3,,,,7,0.969,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1654716,Bradyrhizobium viridifuturi,,S,77,6.587265874,6.08432E-05,,37,,,,2,12.439,
MT-11-A24D24190122L-tNGS-C02-20250225,1755647,Bradyrhizobium macuxiense,,S,2,0.171097815,1.58034E-06,,1,,,,8,0.323,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,2511166,Bradyrhizobium ivorense,,S,38,3.250858483,3.00265E-05,,18,,,,3,6.139,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1073,Rhodopseudomonas,Rhodopseudomonas,G,6,0.513293445,4.74103E-06,,0,,,,58/100,0.481,misclassified
MT-11-A24D24190122L-tNGS-C02-20250225,1076,Rhodopseudomonas palustris,Rhodopseudomonas palustris,S,6,0.513293445,4.74103E-06,,0,,,,1,100,misclassified
